price,points,country,province
28.0,92,US,California
35.31771674744211,87,France,Bordeaux
48.0,92,Australia,South Australia
19.0,84,US,California
14.0,80,US,Missouri
20.0,89,Germany,Rheinhessen
15.0,88,France,Bordeaux
12.0,80,US,California
47.0,92,New Zealand,Kumeu
35.31771674744211,90,France,Bordeaux
450.0,94,France,Bordeaux
60.0,92,US,California
14.0,86,France,Bordeaux
10.0,84,US,California
24.0,92,US,California
65.0,91,US,California
18.0,85,Italy,Veneto
36.0,88,US,California
75.0,91,US,California
36.0,91,US,Washington
30.0,93,Austria,Kamptal
11.0,83,Chile,Rapel Valley
34.0,93,France,Southwest France
45.0,92,US,California
35.31771674744211,89,Austria,Burgenland
25.0,87,US,Washington
75.0,93,US,Washington
17.0,88,France,Bordeaux
80.0,90,France,Burgundy
13.0,85,Chile,Rapel Valley
16.0,88,Portugal,Alentejano
65.0,87,Italy,Northeastern Italy
19.0,88,Spain,Northern Spain
10.0,88,US,California
35.31771674744211,87,Italy,Northeastern Italy
14.0,86,Argentina,Mendoza Province
55.0,91,US,California
26.0,81,Spain,Northern Spain
18.0,89,France,Beaujolais
38.0,90,Moldova,Moldova
15.0,87,US,New York
30.0,88,France,Loire Valley
17.0,87,Italy,Piedmont
15.0,87,Chile,Maipo Valley
35.31771674744211,90,Italy,Piedmont
35.0,86,US,New York
36.0,84,US,California
15.0,87,US,Washington
11.0,85,Chile,Central Valley
16.0,85,Greece,Drama
17.0,91,France,Loire Valley
35.31771674744211,85,France,Loire Valley
21.0,91,Italy,Northeastern Italy
125.0,96,US,Washington
24.0,82,US,California
35.0,90,France,Bordeaux
240.0,95,US,Washington
28.0,85,US,Washington
45.0,93,US,Washington
25.0,89,Israel,Galil
23.0,88,US,California
13.0,85,Spain,Northern Spain
15.0,86,Israel,Galilee
30.0,89,US,Washington
125.0,92,Australia,South Australia
15.0,89,Slovenia,Goriska Brda
12.0,85,France,Southwest France
90.0,86,Italy,Tuscany
17.0,90,New Zealand,Marlborough
40.0,90,France,Burgundy
23.0,93,Italy,Tuscany
16.0,90,US,California
17.0,89,Chile,Casablanca Valley
30.0,89,US,New York
24.0,90,US,California
16.0,87,US,New York
18.0,88,Austria,Niederösterreich
25.0,90,Italy,Tuscany
35.31771674744211,95,France,Bordeaux
41.0,88,France,Burgundy
45.0,88,US,California
26.0,92,France,Burgundy
25.0,90,US,Washington
35.0,87,US,California
17.0,88,Australia,South Australia
62.0,92,Italy,Veneto
35.31771674744211,88,Portugal,Lisboa
18.0,90,France,Bordeaux
25.0,90,Italy,Lombardy
12.0,88,Italy,Central Italy
60.0,92,US,Oregon
40.0,92,France,Rhône Valley
59.0,89,Austria,Burgenland
35.31771674744211,92,France,Bordeaux
12.0,88,US,California
40.0,90,US,California
15.0,88,Germany,Mosel
12.0,83,Chile,Central Valley
38.0,91,US,California
10.0,84,US,California
18.0,88,US,California
100.0,97,Italy,Tuscany
15.0,86,Portugal,Tejo
18.0,86,US,California
70.0,92,Italy,Sicily & Sardinia
15.0,86,US,New York
68.0,93,US,California
78.0,91,US,California
49.0,89,US,California
14.0,85,US,California
30.0,92,France,Alsace
16.0,86,Chile,Colchagua Valley
20.0,88,Chile,Casablanca Valley
22.0,89,France,Bordeaux
35.0,87,US,California
20.0,86,US,New York
14.0,83,Spain,Northern Spain
35.31771674744211,86,Italy,Tuscany
15.0,83,US,California
45.0,93,Spain,Northern Spain
45.0,82,US,California
35.31771674744211,89,Austria,Burgenland
14.0,88,US,Washington
12.0,86,Italy,Tuscany
13.0,90,US,Oregon
35.31771674744211,90,France,Southwest France
46.0,90,Italy,Tuscany
20.0,84,Uruguay,Canelones
110.0,93,France,Bordeaux
26.0,91,France,Southwest France
30.0,89,US,California
9.0,85,Australia,Australia Other
22.0,88,Italy,Veneto
35.31771674744211,90,Argentina,Mendoza Province
18.0,84,US,California
20.0,85,US,California
41.0,86,US,Washington
35.31771674744211,85,France,Bordeaux
10.0,88,Israel,Galilee
13.0,87,Spain,Northern Spain
32.0,92,France,Loire Valley
15.0,87,US,Washington
43.0,91,Spain,Northern Spain
60.0,91,Australia,South Australia
27.0,90,France,Loire Valley
19.0,91,Austria,Burgenland
35.31771674744211,88,Portugal,Lisboa
32.0,86,US,California
35.31771674744211,87,Italy,Piedmont
21.0,84,France,Bordeaux
22.0,87,France,Bordeaux
25.0,83,US,Virginia
11.0,86,Italy,Central Italy
25.0,92,Germany,Mosel
17.0,89,France,Alsace
21.0,91,US,California
40.0,87,US,California
26.0,87,Italy,Lombardy
115.0,94,Germany,Rheinhessen
35.0,88,US,California
40.0,89,Italy,Sicily & Sardinia
20.0,91,Australia,South Australia
32.0,93,US,California
25.0,92,Argentina,Other
17.0,89,Austria,Burgenland
15.0,90,Spain,Northern Spain
47.0,90,US,Washington
95.0,90,US,California
24.0,90,New Zealand,Kumeu
150.0,93,US,California
35.31771674744211,87,Italy,Sicily & Sardinia
18.0,91,US,California
35.0,84,France,Bordeaux
39.0,92,New Zealand,Hawke's Bay
25.0,87,France,Rhône Valley
23.0,87,Portugal,Port
65.0,91,Italy,Tuscany
17.0,87,Argentina,Mendoza Province
25.0,88,US,California
20.0,91,US,Washington
19.0,89,Greece,Drama
15.0,85,US,New York
22.0,89,US,Washington
25.0,89,US,Washington
12.0,87,Italy,Northeastern Italy
22.0,90,US,California
7.0,85,Australia,Australia Other
7.0,87,France,France Other
10.0,82,Australia,South Australia
45.0,91,US,Washington
25.0,92,Australia,Victoria
15.0,87,Italy,Northeastern Italy
50.0,92,US,California
35.31771674744211,86,France,Southwest France
40.0,91,Australia,Western Australia
50.0,90,US,Washington
31.0,89,Italy,Tuscany
30.0,92,US,Washington
15.0,88,US,California
11.0,85,Italy,Southern Italy
35.0,90,France,Burgundy
70.0,93,US,California
21.0,90,France,Provence
17.0,86,US,California
14.0,86,France,Loire Valley
47.0,91,US,California
9.0,85,Spain,Northern Spain
35.31771674744211,89,France,Burgundy
30.0,89,US,Oregon
24.0,91,France,Alsace
42.0,91,Italy,Sicily & Sardinia
45.0,82,France,Bordeaux
55.0,95,US,California
40.0,90,Germany,Mosel
28.0,92,Germany,Mosel
21.0,90,US,California
14.0,90,Portugal,Beiras
60.0,92,Portugal,Douro
35.31771674744211,89,Italy,Tuscany
18.0,88,Australia,South Australia
17.0,87,Spain,Northern Spain
15.0,90,Spain,Galicia
20.0,89,France,Bordeaux
14.0,87,Spain,Northern Spain
35.0,93,Greece,Santorini
55.0,92,France,Rhône Valley
75.0,92,Spain,Northern Spain
12.0,86,US,Washington
18.0,85,US,Washington
84.0,93,France,Rhône Valley
42.0,89,US,Washington
28.0,87,Spain,Northern Spain
34.0,89,US,California
16.0,86,France,Southwest France
30.0,84,Spain,Levante
9.0,86,US,California
45.0,90,US,California
20.0,91,US,California
23.0,87,Portugal,Douro
17.0,87,Italy,Central Italy
101.0,94,France,Burgundy
22.0,89,France,Rhône Valley
150.0,93,Italy,Piedmont
60.0,91,France,Bordeaux
85.0,88,Italy,Piedmont
20.0,87,US,Oregon
25.0,87,Austria,Leithaberg
40.0,92,France,Bordeaux
13.0,81,Argentina,Mendoza Province
12.0,83,US,California
52.0,88,Italy,Piedmont
20.0,91,US,California
14.0,86,US,California
24.0,91,US,California
16.0,82,US,California
50.0,94,US,California
75.0,92,US,California
25.0,90,Portugal,Port
72.0,93,Portugal,Dão
46.0,94,US,California
35.31771674744211,87,Italy,Lombardy
18.0,88,France,Languedoc-Roussillon
51.0,95,Austria,Burgenland
19.0,89,New Zealand,Marlborough
35.31771674744211,89,France,Champagne
50.0,91,US,California
15.0,89,US,New York
50.0,95,Italy,Tuscany
20.0,86,US,California
48.0,88,US,Washington
29.0,83,US,California
20.0,89,US,California
31.0,90,Italy,Southern Italy
60.0,85,Italy,Tuscany
112.0,91,France,Burgundy
30.0,91,US,California
18.0,88,Portugal,Douro
23.0,87,France,Alsace
419.0,95,Italy,Tuscany
22.0,85,France,Bordeaux
32.0,88,Italy,Veneto
75.0,88,Italy,Veneto
45.0,89,Italy,Tuscany
21.0,87,Italy,Tuscany
15.0,88,Italy,Tuscany
80.0,90,France,Burgundy
20.0,84,France,Bordeaux
30.0,92,France,Burgundy
11.0,87,Argentina,Mendoza Province
48.0,91,Italy,Northeastern Italy
45.0,91,France,Provence
26.0,86,US,California
35.31771674744211,90,France,Bordeaux
15.0,85,France,Rhône Valley
25.0,88,US,California
12.0,84,US,California
35.31771674744211,88,US,California
21.0,87,US,New York
60.0,90,US,Washington
38.0,89,US,California
38.0,91,US,California
22.0,90,US,Washington
47.0,91,US,Oregon
30.0,86,US,Washington
45.0,92,US,California
24.0,93,US,California
50.0,93,France,Southwest France
120.0,94,France,Champagne
48.0,89,New Zealand,Nelson
13.0,88,Argentina,Mendoza Province
10.0,85,Spain,Central Spain
100.0,94,France,Burgundy
13.0,91,France,Bordeaux
34.0,92,US,California
8.0,83,US,California
25.0,93,Germany,Mosel
30.0,87,Italy,Tuscany
18.0,84,France,Alsace
26.0,89,US,Oregon
12.0,84,France,Bordeaux
45.0,87,Spain,Northern Spain
18.0,87,France,France Other
13.0,85,France,France Other
48.0,94,US,California
20.0,88,US,California
160.0,88,France,Champagne
72.0,85,South Africa,Elgin
10.0,87,Portugal,Douro
35.31771674744211,86,France,Loire Valley
24.0,88,Australia,South Australia
35.31771674744211,87,France,Bordeaux
38.0,89,Italy,Piedmont
20.0,87,US,New York
11.0,87,Spain,Northern Spain
24.0,90,France,France Other
26.0,86,Italy,Sicily & Sardinia
35.31771674744211,87,US,Washington
60.0,88,Australia,Victoria
26.0,86,US,Washington
15.0,83,Argentina,Mendoza Province
18.0,85,US,California
32.0,90,US,Washington
11.0,87,Italy,Veneto
17.0,88,Portugal,Alentejo
25.0,87,Italy,Northeastern Italy
37.0,90,US,California
71.0,93,Germany,Mosel
25.0,89,Germany,Mosel-Saar-Ruwer
38.0,84,US,California
15.0,83,US,New York
19.0,87,France,Alsace
23.0,92,France,Burgundy
40.0,90,Austria,Kremstal
20.0,89,US,California
40.0,88,Spain,Central Spain
25.0,92,US,Washington
18.0,85,France,France Other
38.0,90,US,California
40.0,84,US,California
48.0,93,Italy,Tuscany
60.0,91,Chile,Cachapoal Valley
34.0,91,US,California
24.0,83,US,Oregon
25.0,88,US,Oregon
20.0,86,France,Bordeaux
95.0,92,US,California
24.0,83,US,Washington
35.0,92,US,California
42.0,90,France,Bordeaux
15.0,87,Germany,Mosel
20.0,92,Austria,Eisenberg
22.0,88,US,California
29.0,83,US,Virginia
33.0,87,New Zealand,Marlborough
35.31771674744211,90,France,Southwest France
20.0,91,Italy,Tuscany
17.0,88,US,Colorado
17.0,91,France,Loire Valley
36.0,91,US,California
18.0,84,US,New York
19.0,89,US,California
50.0,93,US,California
14.0,89,France,Bordeaux
100.0,93,France,Burgundy
12.0,88,Greece,Atalanti Valley
35.31771674744211,88,France,Burgundy
35.31771674744211,87,Italy,Northeastern Italy
42.0,86,US,Washington
130.0,93,France,Champagne
35.0,91,Portugal,Dão
140.0,95,Italy,Tuscany
45.0,89,US,Oregon
30.0,89,Chile,Maipo Valley
38.0,89,Chile,Casablanca Valley
50.0,93,Italy,Piedmont
22.0,86,US,California
13.0,85,France,Beaujolais
50.0,92,France,Burgundy
15.0,80,Spain,Northern Spain
19.0,86,France,Alsace
29.0,91,US,Idaho
13.0,84,Italy,Central Italy
12.0,84,Germany,Mosel
39.0,91,US,Oregon
113.0,95,France,Burgundy
25.0,88,US,California
26.0,90,Italy,Northeastern Italy
9.0,82,Chile,Central Valley
36.0,86,France,Burgundy
108.0,86,Italy,Central Italy
30.0,92,Italy,Tuscany
32.0,88,US,Washington
20.0,88,US,California
30.0,90,US,Washington
40.0,93,US,California
12.0,88,France,Alsace
40.0,92,France,Provence
28.0,87,US,Washington
32.0,93,Austria,Niederösterreich
15.0,89,France,Rhône Valley
100.0,96,France,Alsace
10.0,89,US,California
10.0,86,Spain,Catalonia
15.0,88,Chile,Maule Valley
26.0,84,US,California
85.0,91,US,California
25.0,84,France,Loire Valley
10.0,87,Spain,Catalonia
35.0,91,US,California
80.0,91,Australia,South Australia
59.0,87,France,Champagne
14.0,86,US,California
65.0,87,France,Champagne
75.0,92,US,California
16.0,85,US,California
40.0,87,Argentina,Other
25.0,86,Turkey,Elazığ
33.0,90,Italy,Veneto
12.0,85,US,California
35.31771674744211,90,Italy,Northeastern Italy
75.0,91,US,Virginia
43.0,92,US,Oregon
15.0,88,Italy,Southern Italy
42.0,88,France,Burgundy
40.0,90,US,California
11.0,85,France,Bordeaux
15.0,81,Argentina,Mendoza Province
15.0,88,Italy,Southern Italy
17.0,88,Spain,Northern Spain
35.31771674744211,85,Portugal,Lisboa
8.0,85,Chile,Rapel Valley
50.0,93,US,Washington
40.0,90,Italy,Piedmont
23.0,92,Austria,Vienna
12.0,87,Austria,Niederösterreich
26.0,93,France,Provence
24.0,83,US,California
34.0,88,Italy,Tuscany
13.0,87,France,Loire Valley
35.31771674744211,91,Germany,Franken
42.0,87,US,Washington
30.0,91,Chile,Casablanca Valley
100.0,92,US,California
25.0,90,US,California
25.0,88,Chile,Maipo Valley
35.31771674744211,90,France,Loire Valley
28.0,89,US,California
38.0,86,Italy,Veneto
30.0,92,US,California
45.0,90,Italy,Central Italy
18.0,85,US,California
42.0,93,US,California
27.0,92,US,California
18.0,88,South Africa,Western Cape
28.0,88,US,Oregon
30.0,90,US,California
29.0,89,France,Burgundy
38.0,90,US,California
63.0,96,US,Oregon
30.0,89,US,California
35.0,85,Argentina,Mendoza Province
24.0,88,US,California
30.0,89,Spain,Central Spain
14.0,89,Italy,Sicily & Sardinia
25.0,90,US,California
62.0,92,US,California
60.0,89,US,California
22.0,85,France,Bordeaux
13.0,86,France,Loire Valley
40.0,90,US,California
28.0,87,US,Washington
16.0,87,US,New York
36.0,94,US,California
10.0,86,Portugal,Douro
45.0,93,US,California
17.0,86,Argentina,Mendoza Province
25.0,85,US,California
18.0,83,US,California
19.0,91,France,Bordeaux
16.0,88,US,California
24.0,92,US,California
225.0,97,Australia,South Australia
14.0,83,Chile,Maipo Valley
35.0,88,US,New York
28.0,84,US,Virginia
16.0,84,US,California
25.0,91,Italy,Lombardy
17.0,87,Uruguay,Montevideo
35.31771674744211,95,US,California
35.0,93,US,California
45.0,88,US,California
25.0,87,Italy,Tuscany
38.0,87,US,Virginia
26.0,90,US,Oregon
22.0,81,Spain,Northern Spain
61.0,93,Spain,Northern Spain
11.0,88,Italy,Veneto
58.0,87,US,Washington
11.0,84,US,California
8.0,85,Chile,Central Valley
33.0,89,France,Alsace
15.0,89,US,New York
35.31771674744211,87,Portugal,Douro
32.0,86,US,California
18.0,86,Spain,Northern Spain
15.0,90,US,Washington
14.0,87,US,Washington
55.0,93,Australia,Victoria
26.0,88,France,Burgundy
20.0,84,US,Oregon
100.0,91,US,California
24.0,85,US,California
15.0,87,New Zealand,Marlborough
16.0,89,US,Oregon
19.0,88,Spain,Northern Spain
28.0,87,US,Oregon
28.0,92,Germany,Mosel-Saar-Ruwer
10.0,85,Portugal,Alentejano
17.0,86,Austria,Niederösterreich
12.0,84,South Africa,Durbanville
13.0,87,Italy,Sicily & Sardinia
125.0,93,Italy,Tuscany
25.0,89,New Zealand,Wairarapa
12.0,84,Greece,Peloponnese
37.0,92,France,Alsace
35.0,89,Italy,Piedmont
40.0,90,US,Washington
30.0,84,Italy,Sicily & Sardinia
106.0,93,France,Burgundy
35.31771674744211,90,France,Burgundy
35.31771674744211,91,Portugal,Lisboa
50.0,92,US,California
35.31771674744211,87,Italy,Tuscany
21.0,90,Italy,Sicily & Sardinia
17.0,90,France,Provence
35.31771674744211,85,France,Beaujolais
34.0,88,Spain,Northern Spain
65.0,87,US,California
45.0,92,Spain,Levante
16.0,86,Italy,Veneto
15.0,87,US,California
19.0,84,US,California
45.0,89,US,Oregon
18.0,89,US,New York
35.31771674744211,85,Italy,Piedmont
35.0,86,US,Oregon
45.0,91,France,Bordeaux
35.31771674744211,84,France,Bordeaux
36.0,88,South Africa,Stellenbosch
35.31771674744211,86,France,Southwest France
48.0,90,US,California
8.0,86,US,California
24.0,87,US,California
35.31771674744211,92,Italy,Veneto
28.0,90,Italy,Southern Italy
16.0,85,US,Oregon
50.0,92,US,Oregon
35.31771674744211,91,France,Bordeaux
12.0,85,Spain,Northern Spain
16.0,86,Italy,Veneto
76.0,95,US,California
70.0,89,Italy,Piedmont
20.0,86,Italy,Central Italy
35.31771674744211,86,France,Bordeaux
40.0,88,Portugal,Port
35.31771674744211,90,Italy,Piedmont
10.0,86,US,New York
13.0,84,France,Bordeaux
15.0,84,France,Bordeaux
11.0,85,US,New York
36.0,91,US,Washington
40.0,91,US,California
30.0,88,Spain,Northern Spain
95.0,87,France,Champagne
57.0,93,US,California
36.0,90,Italy,Lombardy
12.0,89,US,California
23.0,86,Argentina,Mendoza Province
69.0,85,Spain,Central Spain
18.0,85,Italy,Tuscany
52.0,90,US,California
27.0,92,France,Provence
120.0,92,Italy,Tuscany
32.0,85,Argentina,Mendoza Province
49.0,90,Chile,Cachapoal Valley
30.0,91,Chile,Colchagua Valley
18.0,85,US,California
40.0,89,US,Washington
24.0,87,Spain,Catalonia
39.0,89,Italy,Northeastern Italy
22.0,88,Australia,Tasmania
55.0,87,US,California
90.0,92,Italy,Veneto
48.0,90,US,Oregon
24.0,90,US,California
19.0,89,Germany,Mosel
35.31771674744211,88,Italy,Central Italy
10.0,90,US,California
14.0,84,France,Languedoc-Roussillon
22.0,89,US,Oregon
65.0,88,US,Washington
12.0,84,Argentina,Mendoza Province
25.0,85,France,Loire Valley
13.0,90,US,California
90.0,91,France,Burgundy
65.0,94,US,California
18.0,93,Austria,Wachau
18.0,90,US,California
22.0,90,US,California
39.0,89,France,Bordeaux
46.0,90,France,Champagne
23.0,86,Canada,British Columbia
15.0,86,US,New York
35.31771674744211,88,France,Provence
70.0,90,France,Burgundy
13.0,88,France,Bordeaux
95.0,89,France,Champagne
35.31771674744211,91,France,Bordeaux
49.0,90,US,California
40.0,88,Italy,Piedmont
40.0,89,Italy,Tuscany
65.0,92,Italy,Veneto
42.0,88,US,California
15.0,88,US,California
27.0,90,US,California
30.0,92,US,California
14.0,87,Italy,Tuscany
72.0,93,Italy,Tuscany
45.0,92,Australia,South Australia
65.0,83,US,California
72.0,89,France,Burgundy
8.0,80,Argentina,Mendoza Province
14.0,84,France,France Other
50.0,92,Israel,Judean Hills
15.0,88,Bulgaria,Thracian Valley
14.0,84,Portugal,Vinho Verde
17.0,89,US,Idaho
8.0,86,Spain,Central Spain
22.0,83,US,California
120.0,95,France,Loire Valley
12.0,86,Chile,Maule Valley
117.0,94,Italy,Piedmont
45.0,90,Italy,Sicily & Sardinia
29.0,94,Austria,Wachau
30.0,90,Italy,Northeastern Italy
25.0,87,Austria,Burgenland
10.0,87,South Africa,Robertson
23.0,87,France,Provence
18.0,86,US,Oregon
20.0,91,US,California
15.0,88,France,Bordeaux
15.0,88,Chile,Casablanca Valley
30.0,84,France,Bordeaux
29.0,90,Austria,Wachau
18.0,87,Spain,Northern Spain
60.0,94,US,California
47.0,92,US,California
10.0,87,US,California
44.0,92,France,Alsace
20.0,90,Italy,Northeastern Italy
20.0,83,Hungary,Tokaji
28.0,91,Spain,Galicia
45.0,90,Italy,Tuscany
35.0,88,US,California
11.0,85,US,California
23.0,88,Portugal,Douro
15.0,88,Czech Republic,Moravia
60.0,92,US,California
12.0,87,US,Washington
31.0,89,Portugal,Douro
13.0,86,US,New York
35.31771674744211,91,Italy,Tuscany
48.0,89,Italy,Tuscany
12.0,83,US,California
21.0,86,US,New York
15.0,88,US,New York
376.0,94,Germany,Rheingau
22.0,86,Serbia,Župa
35.31771674744211,90,Italy,Southern Italy
23.0,84,Argentina,Mendoza Province
19.0,85,Italy,Central Italy
17.0,87,Austria,Südoststeiermark
35.31771674744211,87,Italy,Piedmont
24.0,85,US,California
15.0,80,Chile,Itata Valley
55.0,89,Italy,Piedmont
16.0,90,France,Southwest France
16.0,87,Italy,Northeastern Italy
17.0,91,France,Alsace
20.0,91,US,California
16.0,87,Germany,Rheingau
18.0,83,Argentina,Mendoza Province
30.0,91,Italy,Tuscany
48.0,94,Italy,Piedmont
30.0,92,Austria,Wachau
36.0,92,US,New York
100.0,93,US,California
50.0,93,US,Washington
12.0,89,Bulgaria,Thracian Valley
38.0,85,US,California
44.0,86,US,California
16.0,88,US,Oregon
90.0,95,US,California
35.31771674744211,88,Italy,Veneto
12.0,84,Portugal,Douro
75.0,92,France,Burgundy
36.0,89,US,California
65.0,87,US,California
55.0,91,Italy,Piedmont
10.0,88,France,Rhône Valley
27.0,88,Spain,Northern Spain
20.0,83,Argentina,Mendoza Province
19.0,91,Portugal,Douro
16.0,87,Australia,South Australia
45.0,93,US,California
19.0,88,Italy,Veneto
50.0,91,US,California
40.0,88,Italy,Tuscany
50.0,88,Italy,Northeastern Italy
65.0,93,France,Loire Valley
22.0,88,France,Burgundy
60.0,92,US,California
18.0,84,US,California
25.0,87,US,Washington
22.0,84,France,Burgundy
8.0,84,Spain,Northern Spain
19.0,86,France,Loire Valley
30.0,87,France,Loire Valley
46.0,94,US,California
24.0,82,US,California
35.31771674744211,89,Italy,Tuscany
49.0,90,US,California
25.0,89,Hungary,Eger
19.0,90,France,Rhône Valley
92.0,94,Germany,Rheingau
26.0,91,Germany,Mosel
66.0,90,US,California
35.0,93,US,California
44.0,94,Austria,Wachau
100.0,94,France,Rhône Valley
20.0,88,France,Provence
70.0,87,US,California
15.0,86,US,Washington
100.0,93,France,Burgundy
60.0,85,US,California
14.0,90,Portugal,Douro
28.0,88,Italy,Tuscany
28.0,90,Switzerland,Valais
15.0,90,Australia,South Australia
25.0,88,US,Washington
10.0,83,Spain,Northern Spain
30.0,92,Canada,British Columbia
20.0,87,France,Loire Valley
28.0,86,US,Washington
45.0,89,Italy,Tuscany
35.31771674744211,92,France,Burgundy
